CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
210034534,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,OAKLAND AVE & TAPPAN ST,ANN ARBOR,2021-09-25 14:08:00,LIQUOR LAW VIOLATION,-83.73612189999994,42.270217899000045
210035093,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK N MAPLE RD,ANN ARBOR,2021-09-28 17:42:00,LARCENY - ALL OTHER,-83.78067529999998,42.29786240000004
211000615,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1700 BLOCK S MAPLE RD,ANN ARBOR,2021-09-28 06:00:00,LARCENY - FROM AUTO (LFA),-83.77980390099998,42.259173299000054
211000339,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,VIRNANKAY CIRCLE,ANN ARBOR,2021-06-19 12:00:00,LARCENY - FROM AUTO (LFA),-83.76949539899994,42.26869130000006
210034515,ALL OTHER,6274,LITTERING ON PUBLIC OR PRIVATE PROPERTY,B,OAKLAND AVE & TAPPAN ST,ANN ARBOR,2021-09-25 13:41:00,OTHER - MICR OFFENSES,-83.73612189999994,42.270217899000045
211000609,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,200 BLOCK S MAIN ST,ANN ARBOR,2021-09-24 17:37:30,LARCENY - RETAIL FRAUD,-83.74824809899997,42.280039799000065
210032303,ROBBERY,1204,ROBBERY - STREET - GUN,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-09-12 05:27:30,ROBBERY,-83.74405620099998,42.27943429900006
210035012,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2700 BLOCK ADRIENNE DR,ANN ARBOR,2021-09-28 02:30:00,LARCENY - FROM AUTO (LFA),-83.78045539899995,42.268970000000024
210034544,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,OAKLAND AVE & E UNIVERSITY AVE,ANN ARBOR,2021-09-25 14:34:00,LIQUOR LAW VIOLATION,-83.73570849999999,42.27023570000006
210032833,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK VERLE AVE,ANN ARBOR,2021-09-14 20:30:00,ASSAULT - SIMPLE,-83.70357720099997,42.23821880000003
210032833,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2900 BLOCK VERLE AVE,ANN ARBOR,2021-09-14 20:30:00,DAMAGE TO PROPERTY,-83.70357720099997,42.23821880000003
210034527,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,OAKLAND AVE & TAPPAN ST,ANN ARBOR,2021-09-25 14:00:00,LIQUOR LAW VIOLATION,-83.73612189999994,42.270217899000045
210034524,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,HILL ST & CHURCH ST,ANN ARBOR,2021-09-25 13:55:00,LIQUOR LAW VIOLATION,-83.73449549899999,42.27209920000007
210034670,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,800 BLOCK HILL ST,ANN ARBOR,2021-09-25 23:12:00,OTHER - ORDINANCE VIOLATIONS,-83.73840359999997,42.27170630100005
210034552,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,E UNIVERSITY AVE & OAKLAND AVE,ANN ARBOR,2021-09-25 15:03:00,LIQUOR LAW VIOLATION,-83.73570849999999,42.27023570000006
210034417,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK PACKARD ST,ANN ARBOR,2021-09-25 01:40:00,BURGLARY - RESIDENTIAL,-83.73595509899997,42.266930701000035
210034541,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,E UNIVERSITY AVE & OAKLAND AVE,ANN ARBOR,2021-09-25 14:29:00,LIQUOR LAW VIOLATION,-83.73570849999999,42.27023570000006
210025639,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3600 BLOCK PARTRIDGE PATH,ANN ARBOR,2021-06-01 10:00:00,FRAUD,-83.72424590099996,42.23336520000004
210035146,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2300 BLOCK SHADOWOOD DR,ANN ARBOR,2021-09-29 08:24:00,MOTOR VEHICLE THEFT / FRAUD,-83.71408109999999,42.23230790000008
210035264,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S MAIN ST,ANN ARBOR,2021-09-30 07:22:00,TRESPASSING / INVASION OF PRIVACY,-83.74819619999994,42.27860830000003
210035301,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3000 BLOCK CHELSEA CIR,ANN ARBOR,2021-09-30 10:07:00,FRAUD,-83.71327399999996,42.240274200000044
210030716,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK W HURON ST,ANN ARBOR,2021-09-03 22:12:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
210013491,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,800 BLOCK VICTORS WAY,ANN ARBOR,2021-05-02 21:49:00,LARCENY - FROM AUTO (LFA),-83.73622489999997,42.23852910000005
210013491,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK VICTORS WAY,ANN ARBOR,2021-05-02 21:49:00,DAMAGE TO PROPERTY,-83.73622489999997,42.23852910000005
211000322,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,1100 BLOCK MICHIGAN AVE,ANN ARBOR,2021-06-09 22:00:00,BURGLARY - ALL OTHER,-83.73412909999996,42.26663910100007
211000616,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK W WASHINGTON ST,ANN ARBOR,2021-09-25 02:30:00,LARCENY - ALL OTHER,-83.75587160099997,42.280944300000044
210020244,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1100 BLOCK ELDER BLVD,ANN ARBOR,2021-06-22 17:43:30,DAMAGE TO PROPERTY,-83.76076679999994,42.275342099000056
210035416,DRUG/NARCOTIC VIOLATIONS,3590,CRACK -SELL,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-10-01 04:12:00,DRUG OFFENSES,-83.74589339999994,42.278156600000045
210035416,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-10-01 04:12:00,WEAPONS OFFENSE,-83.74589339999994,42.278156600000045
210034609,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2200 BLOCK S STATE ST,ANN ARBOR,2021-09-25 18:19:00,ASSAULT - SIMPLE,-83.73966030099996,42.25450010000003
210035403,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,S ASHLEY ST & W LIBERTY ST,ANN ARBOR,2021-10-01 00:25:00,ASSAULT - SIMPLE,-83.74986259899998,42.27961750000003
210035462,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2800 BLOCK STONE SCHOOL RD,ANN ARBOR,2021-10-01 12:10:00,ASSAULT - SIMPLE,-83.72099279999998,42.24748320000003
210033237,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,DEXTER AVE & N MAPLE RD,ANN ARBOR,2021-09-18 01:36:00,OUI OF LIQUOR / DRUGS,-83.78048850099998,42.28538140000006
210035692,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,200 BLOCK N MAPLE RD,ANN ARBOR,2021-10-02 18:15:00,LARCENY - RETAIL FRAUD,-83.78315100099996,42.28266810100007
210034528,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2021-09-24 13:28:30,LARCENY - RETAIL FRAUD,-83.68976999999995,42.256974100000036
210035685,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1000 BLOCK CHURCH ST,ANN ARBOR,2021-10-02 01:15:00,LARCENY - ALL OTHER,-83.73412909999996,42.26940130000003
210035495,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-10-01 16:04:00,LIQUOR LAW VIOLATION,-83.74639409899999,42.27832870100008
210034595,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2021-09-25 17:28:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
210035846,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,100 BLOCK S 1ST ST,ANN ARBOR,2021-10-02 23:00:30,LARCENY - ALL OTHER,-83.75129649899998,42.28131700100005
210018538,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,E ELLSWORTH RD & JONATHAN CT,ANN ARBOR,2021-06-12 06:49:00,OUI OF LIQUOR / DRUGS,-83.70619999999997,42.230200000000025
210035534,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-10-01 07:49:00,ASSAULT - SIMPLE,-83.78820160099997,42.28383190000005
210035953,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-10-04 12:13:00,LARCENY - RETAIL FRAUD,-83.74627130099998,42.24279990000008
210032634,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK JACKSON AVE.,ANN ARBOR,2021-09-13 20:15:00,LARCENY - FROM AUTO (LFA),-83.78948690099998,42.28447680100004
210032648,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-09-14 02:30:00,LARCENY - FROM AUTO (LFA),-83.78820160099997,42.28383190000005
211000633,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK E ELLSWORTH RD,ANN ARBOR,2021-10-02 11:30:00,LARCENY - FROM AUTO (LFA),-83.70330260099996,42.23168090000007
210035054,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1900 BLOCK IVYWOOD DR,ANN ARBOR,2021-09-28 02:30:00,LARCENY - FROM AUTO (LFA),-83.77306519899997,42.272385600000064
210035910,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2021-09-25 00:00:00,FRAUD,-83.72136239999998,42.296065800000065
210035980,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,0 BLOCK PARK VIEW PL,ANN ARBOR,2021-09-17 00:00:00,LARCENY - ALL OTHER,-83.75429510099997,42.28250770000005
211000629,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2100 BLOCK MEDFORD RD,ANN ARBOR,2021-09-22 12:00:00,LARCENY - ALL OTHER,-83.71264530099995,42.25736460000007
210034029,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK KILBRENNAN CT,ANN ARBOR,2021-09-22 19:07:00,ASSAULT - SIMPLE,-83.71121659999994,42.23483790000006
210018129,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3200 BLOCK E EISENHOWER PKWY,ANN ARBOR,2021-06-09 07:55:00,DAMAGE TO PROPERTY,-83.71435100099995,42.24358840000008
210035063,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2500 BLOCK ADRIENNE DR,ANN ARBOR,2021-09-27 14:00:00,LARCENY - FROM AUTO (LFA),-83.78107539899997,42.26997290000003
210036040,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,PLATT RD & WOLVERINE DR,ANN ARBOR,2021-10-04 22:11:00,DAMAGE TO PROPERTY,-83.69999489999998,42.23709220000006
210028030,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK W HURON ST,ANN ARBOR,2021-08-18 17:45:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
210022231,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,100 BLOCK E WILLIAM ST,ANN ARBOR,2021-07-09 19:31:00,FRAUD,-83.74767819899995,42.27842179900006
210022231,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,100 BLOCK E WILLIAM ST,ANN ARBOR,2021-07-09 19:31:00,DAMAGE TO PROPERTY,-83.74767819899995,42.27842179900006
210022445,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,PACKARD ST & E STADIUM BLVD,ANN ARBOR,2021-07-11 17:14:00,ASSAULT - AGGRAVATED,-83.72987859999995,42.26077150000003
210036134,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,800 BLOCK BROWN ST.,ANN ARBOR,2021-10-05 14:53:00,INTIMIDATION / STALKING,-83.74893270099994,42.27067930000004
210034260,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,CHURCH ST & OAKLAND AVE,ANN ARBOR,2021-09-24 12:20:00,ASSAULT - SIMPLE,-83.73444419999998,42.27028750000005
211000639,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK FOREST COURT,ANN ARBOR,2021-10-03 23:15:00,LARCENY - ALL OTHER,-83.73188809899995,42.27372860000003
210035484,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-10-01 14:51:30,ASSAULT - SIMPLE,-83.74468939999997,42.27926230000003
210036023,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,400 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-10-04 16:04:00,LARCENY - RETAIL FRAUD,-83.74372879999999,42.24229420000006
210035621,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,1100 BLOCK S MAPLE RD,ANN ARBOR,2021-10-02 01:00:00,INTIMIDATION / STALKING,-83.78023689899999,42.26842940000006
211000638,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3500 BLOCK BURBANK DRIVE,ANN ARBOR,2021-08-12 00:00:00,LARCENY - ALL OTHER,-83.69114930099994,42.31718120100004
210036026,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3600 BLOCK PLATT RD,ANN ARBOR,2021-10-04 19:50:00,DAMAGE TO PROPERTY,-83.70127279999997,42.236230600000056
210036004,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK SANDALWOOD CIR,ANN ARBOR,2021-10-04 17:24:00,DAMAGE TO PROPERTY,-83.71039680099994,42.30802949900004
210028611,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-08-22 18:52:30,LARCENY - ALL OTHER,-83.74643279999998,42.278377800000044
210035986,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-10-04 15:42:00,ASSAULT - SIMPLE,-83.78054999999995,42.27094180000006
210036011,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,3000 BLOCK GREEN RD.,ANN ARBOR,2021-09-01 00:00:00,LARCENY - ALL OTHER,-83.69179839999998,42.31088250100004
210036011,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,3000 BLOCK GREEN RD.,ANN ARBOR,2021-09-01 00:00:00,FORGERY / COUNTERFEITING,-83.69179839999998,42.31088250100004
210026465,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2674,FRAUD (LARCENY) BY CONVERSION,A,3300 BLOCK WASHTENAW AVE,ANN ARBOR,2021-07-25 00:00:00,FRAUD,-83.69240709999997,42.25556530000006
210036139,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK E ANN ST,ANN ARBOR,2021-10-03 23:00:00,LARCENY - FROM AUTO (LFA),-83.74022940099997,42.28231590000007
210034443,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2700 BLOCK PLYMOUTH RD,ANN ARBOR,2021-09-25 04:40:00,LARCENY - RETAIL FRAUD,-83.70480209899995,42.30282710100005
210036053,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,600 BLOCK S MAIN ST,ANN ARBOR,2021-10-05 00:46:00,OBSTRUCTING JUSTICE,-83.74867340099996,42.27382030100006
210029739,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK ALLEN DR,ANN ARBOR,2021-08-29 10:52:00,ASSAULT - SIMPLE,-83.77271269999994,42.28281910000004
210035943,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2021-10-04 11:08:00,DAMAGE TO PROPERTY,-83.73211629999997,42.24118340000007
210021380,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1500 BLOCK WHITE,ANN ARBOR,2021-07-03 08:14:30,LARCENY - ALL OTHER,-83.73922299899994,42.261990199000024
210033715,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2021-09-20 17:53:00,MOTOR VEHICLE THEFT / FRAUD,-83.69114279999997,42.30548710000005
210013378,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,1000 BLOCK VAUGHN ST,ANN ARBOR,2021-05-02 00:35:00,ASSAULT - AGGRAVATED,-83.73749059899995,42.26939310000006
210013378,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1000 BLOCK VAUGHN ST,ANN ARBOR,2021-05-02 00:35:00,DAMAGE TO PROPERTY,-83.73749059899995,42.26939310000006
210012499,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1900 BLOCK PAULINE BLVD,ANN ARBOR,2021-04-25 16:51:00,ASSAULT - AGGRAVATED,-83.77417719899995,42.267945299000075
210011534,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1400 BLOCK PEAR ST,ANN ARBOR,2021-04-17 00:57:00,ASSAULT - AGGRAVATED,-83.73639089999995,42.294933900000046
210014187,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK PAULINE BLVD,ANN ARBOR,2021-05-08 16:19:00,DAMAGE TO PROPERTY,-83.76585019999999,42.26840160000006
210021091,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1400 BLOCK MORTON AVE,ANN ARBOR,2021-07-01 09:15:00,BURGLARY - RESIDENTIAL,-83.73109830099997,42.26277860000005
210021091,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1400 BLOCK MORTON AVE,ANN ARBOR,2021-07-01 09:15:00,MOTOR VEHICLE THEFT / FRAUD,-83.73109830099997,42.26277860000005
211000640,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2021-10-05 06:00:00,LARCENY - FROM AUTO (LFA),-83.75481369999994,42.24000360000008
210013477,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3100 BLOCK CHELSEA CIR,ANN ARBOR,2021-04-30 17:30:00,ASSAULT - AGGRAVATED,-83.71623979999998,42.23961650000007
210036278,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,700 BLOCK FOUNTAIN ST,ANN ARBOR,2021-09-06 12:00:00,LARCENY - FROM AUTO (LFA),-83.75437809899995,42.28880190000007
210036188,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,300 BLOCK LAKE VILLAGE DR,ANN ARBOR,2021-10-05 02:00:00,ASSAULT - AGGRAVATED,-83.74489759899996,42.25078540000004
210015631,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S ASHLEY ST,ANN ARBOR,2021-05-20 16:24:00,ASSAULT - SIMPLE,-83.75006329999997,42.27947720000003
210021735,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,S MAIN ST & E MADISON ST,ANN ARBOR,2021-07-06 05:00:00,LARCENY - FROM AUTO (LFA),-83.74902390099999,42.27407069900005
210021735,ALL OTHER,4801,RESISTING OFFICER,B,S MAIN ST & E MADISON ST,ANN ARBOR,2021-07-06 05:00:00,OBSTRUCTING POLICE,-83.74902390099999,42.27407069900005
210023164,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S STATE ST,ANN ARBOR,2021-07-16 22:21:00,ASSAULT - SIMPLE,-83.74113499999999,42.27893290000003
210035188,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK VICTORS WAY,ANN ARBOR,2021-09-10 20:00:00,LARCENY - FROM AUTO (LFA),-83.73398389999994,42.23940460100005
210036261,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2021-10-06 13:00:00,ASSAULT - SIMPLE,-83.68863929899999,42.25446929900005
210035029,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-09-28 10:44:00,ASSAULT - AGGRAVATED,-83.74468939999997,42.27926230000003
210036203,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,S STATE ST & E LIBERTY ST,ANN ARBOR,2021-10-06 00:33:00,OBSTRUCTING JUSTICE,-83.74080790099998,42.27933520000005
210017751,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,1300 BLOCK BLOCK PONTIAC TRL,ANN ARBOR,2021-06-06 03:00:00,ASSAULT - AGGRAVATED,-83.73822149899996,42.292911401000026
210036129,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2021-10-05 05:52:30,LARCENY - ALL OTHER,-83.72136239999998,42.296065800000065
210035666,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3600 BLOCK PARTRIDGE PATH,ANN ARBOR,2021-09-28 12:00:00,FRAUD,-83.72353410099998,42.23411250000004
210017015,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1500 BLOCK PAULINE BLVD,ANN ARBOR,2021-06-01 05:30:00,ASSAULT - AGGRAVATED,-83.76585019999999,42.26840160000006
210017015,ALL OTHER,5012,PROBATION VIOLATION,B,1500 BLOCK PAULINE BLVD,ANN ARBOR,2021-06-01 05:30:00,OBSTRUCTING JUSTICE,-83.76585019999999,42.26840160000006
210020150,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,2400 BLOCK E STADIUM BLVD,ANN ARBOR,2021-06-24 22:30:00,ASSAULT - AGGRAVATED,-83.71223369999996,42.258553601000074
210021401,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-06-28 03:00:00,ASSAULT - AGGRAVATED,-83.74470229999997,42.27944350000007
210035289,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-09-25 10:00:00,LARCENY - RETAIL FRAUD,-83.73441959999997,42.27485100000007
210017625,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-06-04 14:00:00,LARCENY - FROM AUTO (LFA),-83.74757489899997,42.24036790100007
210034532,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2000 BLOCK GREEN RD,ANN ARBOR,2021-09-24 14:07:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
210019376,LIQUOR LAW VIOLATION,4171,VIOLATION OF LIQUOR CONTROL LAWS,B,WASHTENAW AVE & TORREY AVE,ANN ARBOR,2021-06-18 23:11:00,LIQUOR LAW VIOLATION,-83.66886759999994,42.25167780000004
